# Chl-a and CDOM for the 3320 IOP combinations of the Loisel et al.
# (2023, ESSD 15, 3711-3731) synthetic database, expressed in the
# units of Dutkiewicz et al. (2018) Fig. 10a:
#   Chl (mg m-3)       = aph(440) / 0.05582  (Bricaud et al. 1998)
#   CDOM (mmol C m-3)  = ag(450) / 0.18  (Dutkiewicz et al. 2015 ccdom)
# Written by robust/dutkiewicz2018_fig10.py.
index,aph440,ag440,ag450,Chl,CDOM
2872,0.004646,0.002422,0.002001,0.0832318,0.0111167
2873,0.005465,0.009415,0.007828,0.097904,0.0434889
2874,0.019229,0.016927,0.013996,0.344482,0.0777556
2875,0.006941,0.002751,0.002359,0.124346,0.0131056
2876,0.00698,0.013368,0.011078,0.125045,0.0615444
2877,0.006739,0.002657,0.002231,0.120727,0.0123944
2878,0.007806,0.009782,0.008748,0.139842,0.0486
2879,0.011348,0.0053,0.004558,0.203296,0.0253222
2880,0.067855,0.010536,0.009373,1.2156,0.0520722
2881,0.004362,0.011564,0.009629,0.078144,0.0534944
2882,0.003728,0.002491,0.002054,0.0667861,0.0114111
2883,0.005389,0.007735,0.006881,0.0965425,0.0382278
2884,0.019338,0.003386,0.002804,0.346435,0.0155778
2885,0.009015,0.007174,0.006245,0.161501,0.0346944
2886,0.0372,0.028532,0.025008,0.666428,0.138933
2887,0.006846,0.022928,0.019968,0.122644,0.110933
2888,0.00683,0.005775,0.005085,0.122358,0.02825
2889,0.00653,0.011786,0.009778,0.116983,0.0543222
2890,0.004025,0.002202,0.00185,0.0721068,0.0102778
2891,0.015825,0.02007,0.017365,0.283501,0.0964722
2892,0.013293,0.007034,0.005928,0.23814,0.0329333
2893,0.007215,0.009121,0.007509,0.129255,0.0417167
2894,0.010099,0.006628,0.005894,0.180921,0.0327444
2895,0.013884,0.011883,0.010492,0.248728,0.0582889
2896,0.004066,0.005299,0.004497,0.0728413,0.0249833
2897,0.007509,0.00344,0.002932,0.134522,0.0162889
2898,0.002702,0.001468,0.001225,0.0484056,0.00680556
2899,0.003614,0.003498,0.002906,0.0647438,0.0161444
2900,0.005574,0.003002,0.00261,0.0998567,0.0145
2901,0.007381,0.010567,0.009451,0.132229,0.0525056
2902,0.006751,0.005474,0.004914,0.120942,0.0273
2903,0.005326,0.00523,0.004564,0.0954138,0.0253556
2904,0.005298,0.00732,0.006096,0.0949122,0.0338667
2905,0.082601,0.065888,0.058352,1.47977,0.324178
2906,0.11651,0.065983,0.055163,2.08724,0.306461
2907,0.023028,0.02295,0.01945,0.41254,0.108056
2908,0.0141,0.009071,0.007967,0.252598,0.0442611
2909,0.019251,0.007018,0.006333,0.344876,0.0351833
2910,0.023244,0.057294,0.047924,0.41641,0.266244
2911,0.018178,0.037238,0.030725,0.325654,0.170694
2912,0.037105,0.11111,0.095708,0.664726,0.531711
2913,0.049437,0.00823,0.006851,0.88565,0.0380611
2914,0.048417,0.029184,0.026063,0.867377,0.144794
2915,0.044722,0.018493,0.015509,0.801182,0.0861611
2916,0.02321,0.008153,0.006725,0.415801,0.0373611
2917,0.070131,0.089673,0.074657,1.25638,0.414761
2918,0.003742,0.004116,0.003629,0.0670369,0.0201611
2919,0.021351,0.013934,0.012451,0.382497,0.0691722
2920,0.070549,0.008077,0.007154,1.26387,0.0397444
2921,0.014536,0.01553,0.013337,0.260408,0.0740944
2922,0.007585,0.002793,0.002429,0.135883,0.0134944
2923,0.004845,0.011534,0.009948,0.0867968,0.0552667
2924,0.010555,0.003021,0.002475,0.18909,0.01375
2925,0.010041,0.008867,0.007553,0.179882,0.0419611
2926,0.008219,0.00559,0.004602,0.147241,0.0255667
2927,0.007783,0.005046,0.004347,0.13943,0.02415
2928,0.021977,0.019784,0.017135,0.393712,0.0951944
2929,0.007466,0.002934,0.002458,0.133751,0.0136556
2930,0.019821,0.011258,0.009799,0.355088,0.0544389
2931,0.025614,0.015709,0.013195,0.458868,0.0733056
2932,0.02675,0.060476,0.05235,0.479219,0.290833
2933,0.023322,0.022365,0.02013,0.417807,0.111833
2934,0.035162,0.013121,0.011769,0.629918,0.0653833
2935,0.029936,0.013047,0.0109,0.536295,0.0605556
2936,0.00953,0.013529,0.011465,0.170727,0.0636944
2937,0.019361,0.01061,0.009569,0.346847,0.0531611
2938,0.013611,0.025857,0.022129,0.243837,0.122939
2939,0.012501,0.014147,0.011911,0.223952,0.0661722
2940,0.009424,0.005503,0.004925,0.168828,0.0273611
2941,0.014881,0.002362,0.00197,0.266589,0.0109444
2942,0.008908,0.01265,0.011201,0.159584,0.0622278
2943,0.010491,0.002611,0.002179,0.187943,0.0121056
2944,0.032239,0.04639,0.041397,0.577553,0.229983
2945,0.023141,0.010985,0.0091,0.414565,0.0505556
2946,0.011526,0.01024,0.008448,0.206485,0.0469333
2947,0.015685,0.006878,0.006216,0.280992,0.0345333
2948,0.013188,0.01079,0.009402,0.236259,0.0522333
2949,0.3957,0.44415,0.39519,7.08886,2.1955
2950,0.47143,0.10946,0.093832,8.44554,0.521289
2951,0.12766,0.062957,0.05639,2.28699,0.313278
2952,0.012566,0.01283,0.010524,0.225116,0.0584667
2953,0.015417,0.00582,0.005246,0.276191,0.0291444
2954,0.049117,0.022265,0.018351,0.879918,0.10195
2955,0.15421,0.071215,0.058472,2.76263,0.324844
2956,0.30428,0.11243,0.098127,5.45109,0.54515
2957,0.001557,0.003802,0.003226,0.0278932,0.0179222
2958,0.002388,0.005571,0.005006,0.0427804,0.0278111
2959,0.002761,0.004887,0.004331,0.0494626,0.0240611
2960,0.00293,0.002572,0.002318,0.0524901,0.0128778
2961,0.003387,0.002681,0.002314,0.0606772,0.0128556
2962,0.00483,0.010837,0.00966,0.0865281,0.0536667
2963,0.010243,0.009434,0.007831,0.183501,0.0435056
2964,0.001623,0.000984,0.000806,0.0290756,0.00447778
2965,0.00216,0.002762,0.002395,0.0386958,0.0133056
2966,0.002388,0.001671,0.001374,0.0427804,0.00763333
2967,0.003184,0.005776,0.004861,0.0570405,0.0270056
2968,0.00356,0.004341,0.003706,0.0637764,0.0205889
2969,0.005903,0.004293,0.00368,0.105751,0.0204444
2970,0.008898,0.014373,0.01212,0.159405,0.0673333
2971,0.009379,0.013233,0.011968,0.168022,0.0664889
2972,0.01381,0.010957,0.009168,0.247402,0.0509333
2973,0.015157,0.002241,0.001848,0.271534,0.0102667
2974,0.012524,0.011821,0.010607,0.224364,0.0589278
2975,0.002018,0.001192,0.001078,0.0361519,0.00598889
2976,0.002388,0.001022,0.000851,0.0427804,0.00472778
2977,0.00267,0.002414,0.002023,0.0478323,0.0112389
2978,0.003603,0.001928,0.001579,0.0645468,0.00877222
2979,0.003711,0.000617,0.000546,0.0664815,0.00303333
2980,0.00429,0.00282,0.002328,0.0768542,0.0129333
2981,0.005166,0.001432,0.001215,0.0925475,0.00675
2982,0.005829,0.00373,0.003339,0.104425,0.01855
2983,0.008247,0.0067,0.005902,0.147743,0.0327889
2984,0.015532,0.032271,0.027053,0.278252,0.150294
2985,0.022261,0.009469,0.008283,0.3988,0.0460167
2986,0.055521,0.013026,0.011253,0.994644,0.0625167
2987,0.001499,0.000626,0.000522,0.0268542,0.0029
2988,0.00216,0.001894,0.001696,0.0386958,0.00942222
2989,0.002548,0.006159,0.005317,0.0456467,0.0295389
2990,0.003463,0.002674,0.002367,0.0620387,0.01315
2991,0.003931,0.009005,0.00743,0.0704228,0.0412778
2992,0.006198,0.00484,0.004242,0.111035,0.0235667
2993,0.006311,0.002451,0.002036,0.11306,0.0113111
2994,0.010078,0.004887,0.004309,0.180545,0.0239389
2995,0.00216,0.004546,0.003768,0.0386958,0.0209333
2996,0.003477,0.002261,0.002008,0.0622895,0.0111556
2997,0.007865,0.009945,0.008788,0.140899,0.0488222
2998,0.004821,0.010942,0.009177,0.0863669,0.0509833
2999,0.005829,0.003027,0.00273,0.104425,0.0151667
3000,0.006335,0.003861,0.003276,0.11349,0.0182
3001,0.009418,0.007516,0.006426,0.168721,0.0357
3002,0.002208,0.003876,0.003377,0.0395557,0.0187611
3003,0.003489,0.006815,0.006037,0.0625045,0.0335389
3004,0.004734,0.002846,0.002379,0.0848083,0.0132167
3005,0.005047,0.011088,0.009888,0.0904156,0.0549333
3006,0.007783,0.004077,0.003512,0.13943,0.0195111
3007,0.00953,0.014772,0.013349,0.170727,0.0741611
3008,0.013695,0.00699,0.006127,0.245342,0.0340389
3009,0.015584,0.007113,0.006317,0.279183,0.0350944
3010,0.00216,0.001907,0.001644,0.0386958,0.00913333
3011,0.002388,0.000497,0.000413,0.0427804,0.00229444
3012,0.002548,0.002694,0.002403,0.0456467,0.01335
3013,0.003491,0.002458,0.002067,0.0625403,0.0114833
3014,0.003752,0.004924,0.004158,0.0672161,0.0231
3015,0.004379,0.008787,0.007924,0.0784486,0.0440222
3016,0.004286,0.004452,0.003836,0.0767825,0.0213111
3017,0.007806,0.004375,0.003592,0.139842,0.0199556
3018,0.007946,0.016592,0.014845,0.14235,0.0824722
3019,0.044903,0.011833,0.009703,0.804425,0.0539056
3020,0.01098,0.002508,0.002107,0.196704,0.0117056
3021,0.01223,0.005625,0.004775,0.219097,0.0265278
3022,0.002702,0.005541,0.004725,0.0484056,0.02625
3023,0.003085,0.001658,0.001427,0.0552669,0.00792778
3024,0.00514,0.007498,0.00641,0.0920817,0.0356111
3025,0.005851,0.002519,0.002184,0.104819,0.0121333
3026,0.00816,0.005147,0.004622,0.146184,0.0256778
3027,0.01197,0.005262,0.004625,0.214439,0.0256944
3028,0.00198,0.001192,0.00102,0.0354712,0.00566667
3029,0.00216,0.001526,0.001296,0.0386958,0.0072
3030,0.025309,0.007733,0.006624,0.453404,0.0368
3031,0.002388,0.003821,0.00315,0.0427804,0.0175
3032,0.00267,0.000754,0.000618,0.0478323,0.00343333
3033,0.003567,0.00366,0.003281,0.0639018,0.0182278
3034,0.003931,0.001263,0.00107,0.0704228,0.00594444
3035,0.005587,0.003621,0.003084,0.10009,0.0171333
3036,0.006845,0.004924,0.004249,0.122626,0.0236056
3037,0.00749,0.013036,0.011383,0.134181,0.0632389
3038,0.009192,0.003077,0.002655,0.164672,0.01475
3039,0.011838,0.006753,0.005714,0.212075,0.0317444
3040,0.013943,0.019854,0.016321,0.249785,0.0906722
3041,0.0268,0.037102,0.031148,0.480115,0.173044
3042,0.002548,0.001052,0.000943,0.0456467,0.00523889
3043,0.00293,0.000765,0.000639,0.0524901,0.00355
3044,0.003323,0.004317,0.003682,0.0595306,0.0204556
3045,0.005012,0.002979,0.00246,0.0897886,0.0136667
3046,0.005587,0.014232,0.012748,0.10009,0.0708222
3047,0.008202,0.002987,0.002625,0.146937,0.0145833
3048,0.009336,0.006853,0.006169,0.167252,0.0342722
3049,0.01072,0.009645,0.008298,0.192046,0.0461
3050,0.002018,0.001996,0.001673,0.0361519,0.00929444
3051,0.002388,0.002048,0.001801,0.0427804,0.0100056
3052,0.059855,0.018784,0.015624,1.07229,0.0868
3053,0.003323,0.001397,0.001235,0.0595306,0.00686111
3054,0.005166,0.002865,0.002508,0.0925475,0.0139333
3055,0.006198,0.007874,0.006809,0.111035,0.0378278
3056,0.006951,0.01132,0.009515,0.124525,0.0528611
3057,0.007381,0.006161,0.005297,0.132229,0.0294278
3058,0.010123,0.009191,0.008004,0.181351,0.0444667
3059,0.003415,0.004454,0.003681,0.0611788,0.02045
3060,0.004136,0.014164,0.011637,0.0740953,0.06465
3061,0.005255,0.002849,0.002421,0.0941419,0.01345
3062,0.005629,0.004231,0.003778,0.100842,0.0209889
3063,0.01379,0.005374,0.004782,0.247044,0.0265667
3064,0.008512,0.002688,0.002287,0.15249,0.0127056
3065,0.003567,0.001674,0.001458,0.0639018,0.0081
3066,0.005298,0.004719,0.003867,0.0949122,0.0214833
3067,0.005818,0.006462,0.005682,0.104228,0.0315667
3068,0.007349,0.008088,0.006819,0.131655,0.0378833
3069,0.009154,0.008974,0.007697,0.163991,0.0427611
3070,0.004512,0.001946,0.001727,0.0808312,0.00959444
3071,0.006135,0.007343,0.006202,0.109907,0.0344556
3072,0.006615,0.003631,0.003269,0.118506,0.0181611
3073,0.008219,0.00489,0.004344,0.147241,0.0241333
3074,0.014589,0.016762,0.013857,0.261358,0.0769833
3075,0.00953,0.001409,0.001269,0.170727,0.00705
3076,0.010123,0.003444,0.002853,0.181351,0.01585
3077,0.011573,0.002215,0.001843,0.207327,0.0102389
3078,0.002388,0.001792,0.001602,0.0427804,0.0089
3079,0.003491,0.001618,0.001405,0.0625403,0.00780556
3080,0.003415,0.002216,0.001981,0.0611788,0.0110056
3081,0.006216,0.005836,0.004987,0.111358,0.0277056
3082,0.006941,0.002031,0.001671,0.124346,0.00928333
3083,0.006845,0.008783,0.007746,0.122626,0.0430333
3084,0.008255,0.011466,0.009397,0.147886,0.0522056
3085,0.11793,0.021324,0.019093,2.11268,0.106072
3086,0.008871,0.005697,0.004977,0.158922,0.02765
3087,0.002347,0.001966,0.001742,0.0420459,0.00967778
3088,0.003184,0.002546,0.002156,0.0570405,0.0119778
3089,0.003931,0.005128,0.004209,0.0704228,0.0233833
3090,0.004066,0.00369,0.003137,0.0728413,0.0174278
3091,0.005032,0.002446,0.0022,0.0901469,0.0122222
3092,0.006311,0.002838,0.002474,0.11306,0.0137444
3093,0.006845,0.003742,0.003331,0.122626,0.0185056
3094,0.009997,0.004678,0.004136,0.179094,0.0229778
3095,0.002702,0.001855,0.00167,0.0484056,0.00927778
3096,0.030812,0.014365,0.012065,0.551989,0.0670278
3097,0.003501,0.018303,0.015256,0.0627195,0.0847556
3098,0.003603,0.003501,0.002895,0.0645468,0.0160833
3099,0.003957,0.002236,0.001869,0.0708886,0.0103833
3100,0.004646,0.007,0.006102,0.0832318,0.0339
3101,0.00499,0.003322,0.002766,0.0893945,0.0153667
3102,0.007512,0.007335,0.006155,0.134575,0.0341944
3103,0.011887,0.006103,0.005189,0.212952,0.0288278
3104,0.003489,0.004904,0.004266,0.0625045,0.0237
3105,0.003614,0.001307,0.001141,0.0647438,0.00633889
3106,0.004379,0.001279,0.001147,0.0784486,0.00637222
3107,0.005255,0.002563,0.002241,0.0941419,0.01245
3108,0.020927,0.010474,0.00881,0.374901,0.0489444
3109,0.005629,0.021194,0.018153,0.100842,0.10085
3110,0.006836,0.016642,0.014381,0.122465,0.0798944
3111,0.007291,0.009077,0.0077,0.130616,0.0427778
3112,0.007946,0.005186,0.004457,0.14235,0.0247611
3113,0.011106,0.005547,0.004626,0.198961,0.0257
3114,0.00293,0.002259,0.002024,0.0524901,0.0112444
3115,0.003184,0.003401,0.002938,0.0570405,0.0163222
3116,0.004841,0.011251,0.009597,0.0867252,0.0533167
3117,0.00683,0.008278,0.007352,0.122358,0.0408444
3118,0.008603,0.016928,0.014409,0.15412,0.08005
3119,0.046248,0.013617,0.011468,0.82852,0.0637111
3120,0.002398,0.001024,0.000921,0.0429595,0.00511667
3121,0.00267,0.000541,0.000462,0.0478323,0.00256667
3122,0.003759,0.002552,0.002123,0.0673415,0.0117944
3123,0.00429,0.001535,0.001321,0.0768542,0.00733889
3124,0.007326,0.006543,0.005666,0.131243,0.0314778
3125,0.009015,0.002532,0.002257,0.161501,0.0125389
3126,0.002347,0.003045,0.002747,0.0420459,0.0152611
3127,0.003092,0.001989,0.001668,0.0553923,0.00926667
3128,0.003262,0.003628,0.003032,0.0584378,0.0168444
3129,0.003728,0.002895,0.002544,0.0667861,0.0141333
3130,0.006895,0.010275,0.009174,0.123522,0.0509667
3131,0.00429,0.009475,0.008475,0.0768542,0.0470833
3132,0.005533,0.002069,0.001804,0.0991222,0.0100222
3133,0.006042,0.003799,0.003164,0.108241,0.0175778
3134,0.00683,0.001919,0.001596,0.122358,0.00886667
3135,0.00757,0.001829,0.001548,0.135614,0.0086
3136,0.011945,0.0202,0.016605,0.213991,0.09225
3137,0.003594,0.002499,0.002058,0.0643855,0.0114333
3138,0.003932,0.003559,0.003184,0.0704407,0.0176889
3139,0.004845,0.002572,0.002181,0.0867968,0.0121167
3140,0.006042,0.005876,0.005067,0.108241,0.02815
3141,0.043661,0.025628,0.022178,0.782175,0.123211
3142,0.007638,0.005011,0.004504,0.136833,0.0250222
3143,0.009607,0.007585,0.006274,0.172107,0.0348556
3144,0.011437,0.004163,0.003584,0.204891,0.0199111
3145,0.003415,0.002397,0.002008,0.0611788,0.0111556
3146,0.005255,0.011953,0.010751,0.0941419,0.0597278
3147,0.006829,0.008794,0.007751,0.12234,0.0430611
3148,0.007215,0.006259,0.005307,0.129255,0.0294833
3149,0.010348,0.003999,0.00357,0.185382,0.0198333
3150,0.011989,0.009633,0.008177,0.21478,0.0454278
3151,0.003489,0.000709,0.000618,0.0625045,0.00343333
3152,0.047366,0.041162,0.035397,0.848549,0.19665
3153,0.004886,0.00795,0.006663,0.0875313,0.0370167
3154,0.005851,0.003819,0.003237,0.104819,0.0179833
3155,0.011573,0.008163,0.00711,0.207327,0.0395
3156,0.002548,0.010468,0.009192,0.0456467,0.0510667
3157,0.003224,0.004301,0.003761,0.0577571,0.0208944
3158,0.003789,0.00722,0.00596,0.0678789,0.0331111
3159,0.006479,0.009884,0.008544,0.11607,0.0474667
3160,0.009607,0.005388,0.004664,0.172107,0.0259111
3161,0.010754,0.007199,0.006225,0.192655,0.0345833
3162,0.003224,0.002986,0.002458,0.0577571,0.0136556
3163,0.10228,0.024969,0.021425,1.83232,0.119028
3164,0.003752,0.002534,0.002243,0.0672161,0.0124611
3165,0.00628,0.004178,0.003461,0.112504,0.0192278
3166,0.006845,0.001438,0.001299,0.122626,0.00721667
3167,0.008512,0.006496,0.005681,0.15249,0.0315611
3168,0.010479,0.006611,0.005541,0.187728,0.0307833
3169,0.003491,0.00101,0.000883,0.0625403,0.00490556
3170,0.003759,0.002203,0.001874,0.0673415,0.0104111
3171,0.005298,0.001701,0.001471,0.0949122,0.00817222
3172,0.005818,0.005214,0.004713,0.104228,0.0261833
3173,0.007291,0.002666,0.002272,0.130616,0.0126222
3174,0.05893,0.022211,0.018442,1.05571,0.102456
3175,0.008474,0.00827,0.007046,0.151809,0.0391444
3176,0.003092,0.002513,0.002131,0.0553923,0.0118389
3177,0.003415,0.004276,0.003738,0.0611788,0.0207667
3178,0.00514,0.006922,0.005962,0.0920817,0.0331222
3179,0.006983,0.002489,0.002099,0.125099,0.0116611
3180,0.007806,0.005183,0.004292,0.139842,0.0238444
3181,0.007946,0.001825,0.001643,0.14235,0.00912778
3182,0.008363,0.003352,0.003003,0.149821,0.0166833
3183,0.003003,0.002758,0.002338,0.0537979,0.0129889
3184,0.003614,0.002124,0.00178,0.0647438,0.00988889
3185,0.030216,0.031135,0.026326,0.541311,0.146256
3186,0.003957,0.006137,0.005031,0.0708886,0.02795
3187,0.004689,0.00167,0.001492,0.0840022,0.00828889
3188,0.006983,0.003363,0.002934,0.125099,0.0163
3189,0.007381,0.016071,0.013591,0.132229,0.0755056
3190,0.008844,0.010981,0.009569,0.158438,0.0531611
3191,0.011127,0.00206,0.00171,0.199337,0.0095
3192,0.003003,0.0026,0.002285,0.0537979,0.0126944
3193,0.003061,0.002972,0.002654,0.054837,0.0147444
3194,0.003614,0.001403,0.001187,0.0647438,0.00659444
3195,0.00448,0.014086,0.01249,0.080258,0.0693889
3196,0.036752,0.007161,0.005978,0.658402,0.0332111
3197,0.006895,0.003275,0.002717,0.123522,0.0150944
3198,0.009607,0.01168,0.009803,0.172107,0.0544611
3199,0.003387,0.006099,0.005292,0.0606772,0.0294
3200,0.004663,0.005566,0.005036,0.0835364,0.0279778
3201,0.005298,0.004854,0.004326,0.0949122,0.0240333
3202,0.006895,0.007806,0.006873,0.123522,0.0381833
3203,0.003491,0.001529,0.001268,0.0625403,0.00704444
3204,0.004251,0.001777,0.001514,0.0761555,0.00841111
3205,0.00514,0.003352,0.002937,0.0920817,0.0163167
3206,0.006615,0.001052,0.000925,0.118506,0.00513889
3207,0.013366,0.007384,0.006336,0.239448,0.0352
3208,0.068292,0.059999,0.04936,1.22343,0.274222
3209,0.008553,0.004756,0.00412,0.153225,0.0228889
3210,0.009172,0.0356,0.029429,0.164314,0.163494
3211,0.003931,0.004295,0.003543,0.0704228,0.0196833
3212,0.005862,0.005653,0.004863,0.105016,0.0270167
3213,0.009424,0.005865,0.004984,0.168828,0.0276889
3214,0.011106,0.007156,0.006026,0.198961,0.0334778
3215,0.00293,0.001628,0.00147,0.0524901,0.00816667
3216,0.003931,0.008751,0.007476,0.0704228,0.0415333
3217,0.004001,0.002666,0.002401,0.0716768,0.0133389
3218,0.004821,0.004955,0.004298,0.0863669,0.0238778
3219,0.017251,0.010645,0.008754,0.309047,0.0486333
3220,0.007946,0.003169,0.002736,0.14235,0.0152
3221,0.009418,0.003664,0.003308,0.168721,0.0183778
3222,0.009535,0.004479,0.004026,0.170817,0.0223667
3223,0.003433,0.001926,0.001589,0.0615013,0.00882778
3224,0.003728,0.001158,0.000993,0.0667861,0.00551667
3225,0.003711,0.003102,0.002706,0.0664815,0.0150333
3226,0.00499,0.001492,0.001301,0.0893945,0.00722778
3227,0.00628,0.005188,0.004623,0.112504,0.0256833
3228,0.006829,0.007377,0.006576,0.12234,0.0365333
3229,0.008603,0.010175,0.008889,0.15412,0.0493833
3230,0.014626,0.013803,0.012407,0.262021,0.0689278
3231,0.003759,0.006092,0.00533,0.0673415,0.0296111
3232,0.003932,0.011344,0.00949,0.0704407,0.0527222
3233,0.006739,0.002906,0.002505,0.120727,0.0139167
3234,0.01096,0.004243,0.003665,0.196345,0.0203611
3235,0.003363,0.006627,0.005918,0.0602472,0.0328778
3236,0.004734,0.010482,0.00868,0.0848083,0.0482222
3237,0.005921,0.003439,0.002909,0.106073,0.0161611
3238,0.009379,0.004209,0.003503,0.168022,0.0194611
3239,0.003501,0.002172,0.00184,0.0627195,0.0102222
3240,0.006951,0.001944,0.001595,0.124525,0.00886111
3241,0.01038,0.009297,0.007969,0.185955,0.0442722
3242,0.01038,0.008675,0.007117,0.185955,0.0395389
3243,0.004689,0.006127,0.005407,0.0840022,0.0300389
3244,0.006116,0.023779,0.020213,0.109566,0.112294
3245,0.007381,0.004325,0.003639,0.132229,0.0202167
3246,0.009309,0.005981,0.005149,0.166768,0.0286056
3247,0.003614,0.004093,0.003402,0.0647438,0.0189
3248,0.004689,0.004731,0.0042,0.0840022,0.0233333
3249,0.005047,0.019733,0.017635,0.0904156,0.0979722
3250,0.007806,0.007357,0.006655,0.139842,0.0369722
3251,0.003491,0.01248,0.011121,0.0625403,0.0617833
3252,0.016912,0.004863,0.004278,0.302974,0.0237667
3253,0.003415,0.005563,0.004772,0.0611788,0.0265111
3254,0.00483,0.011085,0.009531,0.0865281,0.05295
3255,0.007126,0.002745,0.002389,0.12766,0.0132722
3256,0.009159,0.01912,0.016771,0.164081,0.0931722
3257,0.004136,0.001913,0.001731,0.0740953,0.00961667
3258,0.004821,0.00994,0.00829,0.0863669,0.0460556
3259,0.005903,0.002084,0.001769,0.105751,0.00982778
3260,0.003728,0.021667,0.018745,0.0667861,0.104139
3261,0.003789,0.005334,0.00471,0.0678789,0.0261667
3262,0.005166,0.004955,0.004138,0.0925475,0.0229889
3263,0.016828,0.003054,0.002634,0.301469,0.0146333
3264,0.00628,0.004375,0.003645,0.112504,0.02025
3265,0.00356,0.00328,0.002726,0.0637764,0.0151444
3266,0.005166,0.004606,0.003978,0.0925475,0.0221
3267,0.007806,0.006359,0.005221,0.139842,0.0290056
3268,0.008255,0.007667,0.006378,0.147886,0.0354333
3269,0.009214,0.003188,0.002862,0.165066,0.0159
3270,0.004025,0.002588,0.002287,0.0721068,0.0127056
3271,0.005574,0.006109,0.005094,0.0998567,0.0283
3272,0.005851,0.004793,0.004164,0.104819,0.0231333
3273,0.006845,0.003999,0.003453,0.122626,0.0191833
3274,0.015259,0.012849,0.010857,0.273361,0.0603167
3275,0.00847,0.010127,0.008332,0.151738,0.0462889
3276,0.003387,0.005626,0.004623,0.0606772,0.0256833
3277,0.006135,0.00383,0.00321,0.109907,0.0178333
3278,0.006615,0.002571,0.002196,0.118506,0.0122
3279,0.007508,0.011765,0.009714,0.134504,0.0539667
3280,0.008553,0.005244,0.004515,0.153225,0.0250833
3281,0.009214,0.004387,0.003904,0.165066,0.0216889
3282,0.003594,0.010651,0.009329,0.0643855,0.0518278
3283,0.004734,0.008264,0.00726,0.0848083,0.0403333
3284,0.00628,0.002618,0.002241,0.112504,0.01245
3285,0.014804,0.007102,0.006294,0.26521,0.0349667
3286,0.005166,0.013948,0.012536,0.0925475,0.0696444
3287,0.005629,0.001407,0.001265,0.100842,0.00702778
3288,0.006615,0.007667,0.006822,0.118506,0.0379
3289,0.007865,0.012099,0.009958,0.140899,0.0553222
3290,0.005574,0.003766,0.003142,0.0998567,0.0174556
3291,0.00628,0.00161,0.001357,0.112504,0.00753889
3292,0.008553,0.004008,0.003291,0.153225,0.0182833
3293,0.009309,0.004554,0.003729,0.166768,0.0207167
3294,0.005629,0.007027,0.00576,0.100842,0.032
3295,0.007381,0.005407,0.00482,0.132229,0.0267778
3296,0.01418,0.010331,0.008796,0.254031,0.0488667
3297,0.008062,0.006051,0.004975,0.144429,0.0276389
3298,0.009015,0.012692,0.010891,0.161501,0.0605056
3299,0.004066,0.002221,0.001995,0.0728413,0.0110833
3300,0.00499,0.002329,0.002043,0.0893945,0.01135
3301,0.006615,0.004209,0.003482,0.118506,0.0193444
3302,0.007594,0.002257,0.001879,0.136044,0.0104389
3303,0.009214,0.002937,0.002657,0.165066,0.0147611
3304,0.003711,0.002745,0.00233,0.0664815,0.0129444
3305,0.006615,0.003009,0.002513,0.118506,0.0139611
3306,0.008512,0.003443,0.00304,0.15249,0.0168889
3307,0.008541,0.013188,0.01155,0.15301,0.0641667
3308,0.004689,0.002983,0.002682,0.0840022,0.0149
3309,0.00483,0.009639,0.008496,0.0865281,0.0472
3310,0.006845,0.012428,0.01113,0.122626,0.0618333
3311,0.008255,0.007173,0.006184,0.147886,0.0343556
3312,0.003711,0.003753,0.003257,0.0664815,0.0180944
3313,0.004485,0.002218,0.001932,0.0803475,0.0107333
3314,0.005829,0.002277,0.001886,0.104425,0.0104778
3315,0.006314,0.00309,0.002681,0.113114,0.0148944
3316,0.006895,0.011395,0.010022,0.123522,0.0556778
3317,0.007946,0.011395,0.010261,0.14235,0.0570056
3318,0.012793,0.008271,0.006853,0.229183,0.0380722
3319,0.021716,0.007399,0.006644,0.389036,0.0369111
