# Joint PDF of model "actual" Chl-a vs CDOM, digitized from Fig. 10a of
# Dutkiewicz et al. (2018), Biogeosciences 15, 613-630,
# doi:10.5194/bg-15-613-2018, by robust/dutkiewicz2018_fig10.py.
# Bin centres on a regular log10 grid (40 bins per decade).
# count    : mean per-native-bin sample count from the colorbar (relative density)
# fraction : count normalized to sum to 1 over all listed bins
# CDOM in mmol C m-3; Chl in mg m-3.
log10_CDOM,log10_Chl,CDOM,Chl,count,fraction
-1.0375,0.1375,0.0917276,1.37246,33.8194,9.512276e-06
-1.0375,0.1625,0.0917276,1.45378,38.7746,1.090600e-05
-1.0375,0.1875,0.0917276,1.53993,38.7782,1.090701e-05
-1.0375,0.2125,0.0917276,1.63117,41.6093,1.170332e-05
-1.0375,0.2375,0.0917276,1.72783,26.7423,7.521718e-06
-1.0375,0.2625,0.0917276,1.83021,28.2306,7.940322e-06
-1.0375,0.2875,0.0917276,1.93865,20.097,5.652622e-06
-1.0375,0.3125,0.0917276,2.05353,19.9907,5.622730e-06
-1.0375,0.3375,0.0917276,2.1752,14.0482,3.951302e-06
-1.0375,0.3625,0.0917276,2.30409,11.1382,3.132806e-06
-1.0375,0.3875,0.0917276,2.44062,11.225,3.157209e-06
-1.0375,0.4125,0.0917276,2.58523,11.3098,3.181058e-06
-1.0375,0.4375,0.0917276,2.73842,9.24695,2.600858e-06
-1.0375,0.4625,0.0917276,2.90068,5.93527,1.669395e-06
-1.0375,0.4875,0.0917276,3.07256,6.7271,1.892110e-06
-1.0375,0.5125,0.0917276,3.25462,6.25352,1.758908e-06
-1.0375,0.5375,0.0917276,3.44747,2.88619,8.117880e-07
-1.0375,0.5625,0.0917276,3.65174,1.25603,3.532807e-07
-1.0375,0.5875,0.0917276,3.86812,1.67557,4.712811e-07
-1.0375,0.6125,0.0917276,4.09732,1.24954,3.514530e-07
-1.0375,0.6375,0.0917276,4.3401,2.57394,7.239642e-07
-1.0375,0.6625,0.0917276,4.59727,1.6305,4.586050e-07
-1.0375,0.6875,0.0917276,4.86968,0.481143,1.353294e-07
-1.0375,0.7125,0.0917276,5.15822,0.954003,2.683294e-07
-1.0375,0.7375,0.0917276,5.46387,1.89618,5.333310e-07
-1.0375,0.7625,0.0917276,5.78762,0.155207,4.365465e-08
-1.0375,0.7875,0.0917276,6.13056,0.240571,6.766470e-08
-1.0125,-1.9625,0.0971628,0.0109018,0.51551,1.449958e-07
-1.0125,-1.9375,0.0971628,0.0115478,0.746601,2.099939e-07
-1.0125,-1.9125,0.0971628,0.0122321,1.20286,3.383235e-07
-1.0125,-1.8875,0.0971628,0.0129569,1.80627,5.080424e-07
-1.0125,-1.8625,0.0971628,0.0137246,0.429592,1.208298e-07
-1.0125,-1.8125,0.0971628,0.0153993,1.04078,2.927377e-07
-1.0125,-1.7875,0.0971628,0.0163117,0.103102,2.899916e-08
-1.0125,-1.7625,0.0971628,0.0172783,0.954003,2.683294e-07
-1.0125,-1.7375,0.0971628,0.0183021,1.89618,5.333310e-07
-1.0125,-1.7125,0.0971628,0.0193865,0.962285,2.706588e-07
-1.0125,-1.6875,0.0971628,0.0205353,0.534603,1.503660e-07
-1.0125,-1.6625,0.0971628,0.021752,0.407538,1.146269e-07
-1.0125,-1.6375,0.0971628,0.0230409,0.891126,2.506441e-07
-1.0125,-1.6125,0.0971628,0.0244062,1.54472,4.344770e-07
-1.0125,-1.5875,0.0971628,0.0258523,3.15938,8.886277e-07
-1.0125,-1.5625,0.0971628,0.0273842,1.37481,3.866872e-07
-1.0125,-1.5375,0.0971628,0.0290068,1.89574,5.332093e-07
-1.0125,-1.5125,0.0971628,0.0307256,1.98727,5.589523e-07
-1.0125,-1.4875,0.0971628,0.0325462,1.7272,4.858027e-07
-1.0125,-1.4625,0.0971628,0.0344747,1.71987,4.837414e-07
-1.0125,-1.4375,0.0971628,0.0365174,2.17018,6.104006e-07
-1.0125,-1.4125,0.0971628,0.0386812,2.17754,6.124693e-07
-1.0125,-1.3875,0.0971628,0.0409732,2.94069,8.271173e-07
-1.0125,-1.3625,0.0971628,0.043401,1.57042,4.417057e-07
-1.0125,-1.3375,0.0971628,0.0459727,2.45581,6.907376e-07
-1.0125,-1.3125,0.0971628,0.0486968,4.00141,1.125463e-06
-1.0125,-1.2875,0.0971628,0.0515822,4.75155,1.336453e-06
-1.0125,-1.2625,0.0971628,0.0546387,7.10591,1.998657e-06
-1.0125,-1.2375,0.0971628,0.0578762,13.3958,3.767800e-06
-1.0125,-1.2125,0.0971628,0.0613056,20.3722,5.730018e-06
-1.0125,-1.1875,0.0971628,0.0649382,26.4596,7.442206e-06
-1.0125,-1.1625,0.0971628,0.068786,41.1649,1.157830e-05
-1.0125,-1.1375,0.0971628,0.0728618,63.088,1.774456e-05
-1.0125,-1.1125,0.0971628,0.0771792,85.7539,2.411971e-05
-1.0125,-1.0875,0.0971628,0.0817523,154.493,4.345362e-05
-1.0125,-1.0625,0.0971628,0.0865964,287.355,8.082347e-05
-1.0125,-1.0375,0.0971628,0.0917276,486.916,1.369533e-04
-1.0125,-1.0125,0.0971628,0.0971628,1008.61,2.836882e-04
-1.0125,-0.9875,0.0971628,0.10292,1792.04,5.040408e-04
-1.0125,-0.9625,0.0971628,0.109018,3083.75,8.673568e-04
-1.0125,-0.9375,0.0971628,0.115478,4070.17,1.144804e-03
-1.0125,-0.9125,0.0971628,0.122321,5294.44,1.489149e-03
-1.0125,-0.8875,0.0971628,0.129569,6396.88,1.799230e-03
-1.0125,-0.8625,0.0971628,0.137246,6543.91,1.840584e-03
-1.0125,-0.8375,0.0971628,0.145378,6155.34,1.731291e-03
-1.0125,-0.8125,0.0971628,0.153993,5084.34,1.430054e-03
-1.0125,-0.7875,0.0971628,0.163117,3800.6,1.068981e-03
-1.0125,-0.7625,0.0971628,0.172783,3240.47,9.114358e-04
-1.0125,-0.7375,0.0971628,0.183021,2512.56,7.066993e-04
-1.0125,-0.7125,0.0971628,0.193865,2032.4,5.716461e-04
-1.0125,-0.6875,0.0971628,0.205353,1976.43,5.559041e-04
-1.0125,-0.6625,0.0971628,0.21752,1887.62,5.309254e-04
-1.0125,-0.6375,0.0971628,0.230409,1660.41,4.670186e-04
-1.0125,-0.6125,0.0971628,0.244062,1530.14,4.303761e-04
-1.0125,-0.5875,0.0971628,0.258523,1207.93,3.397492e-04
-1.0125,-0.5625,0.0971628,0.273842,893.683,2.513633e-04
-1.0125,-0.5375,0.0971628,0.290068,434.069,1.220892e-04
-1.0125,-0.5125,0.0971628,0.307256,207.048,5.823584e-05
-1.0125,-0.4875,0.0971628,0.325462,98.4389,2.768759e-05
-1.0125,-0.4625,0.0971628,0.344747,72.5237,2.039849e-05
-1.0125,-0.4375,0.0971628,0.365174,59.2135,1.665478e-05
-1.0125,-0.4125,0.0971628,0.386812,44.4655,1.250667e-05
-1.0125,-0.3875,0.0971628,0.409732,37.2102,1.046598e-05
-1.0125,-0.3625,0.0971628,0.43401,29.9805,8.432513e-06
-1.0125,-0.3375,0.0971628,0.459727,30.4392,8.561529e-06
-1.0125,-0.3125,0.0971628,0.486968,24.3984,6.862454e-06
-1.0125,-0.2875,0.0971628,0.515822,30.1665,8.484832e-06
-1.0125,-0.2625,0.0971628,0.546387,29.1024,8.185536e-06
-1.0125,-0.2375,0.0971628,0.578762,28.5348,8.025899e-06
-1.0125,-0.2125,0.0971628,0.613056,34.1136,9.595026e-06
-1.0125,-0.1875,0.0971628,0.649382,30.5897,8.603865e-06
-1.0125,-0.1625,0.0971628,0.68786,39.1665,1.101622e-05
-1.0125,-0.1375,0.0971628,0.728618,36.7702,1.034223e-05
-1.0125,-0.1125,0.0971628,0.771792,38.9388,1.095218e-05
-1.0125,-0.0875,0.0971628,0.817523,41.2125,1.159171e-05
-1.0125,-0.0625,0.0971628,0.865964,45.4479,1.278297e-05
-1.0125,-0.0375,0.0971628,0.917276,52.8909,1.487645e-05
-1.0125,-0.0125,0.0971628,0.971628,49.7194,1.398442e-05
-1.0125,0.0125,0.0971628,1.0292,61.9909,1.743598e-05
-1.0125,0.0375,0.0971628,1.09018,53.367,1.501036e-05
-1.0125,0.0625,0.0971628,1.15478,57.3142,1.612057e-05
-1.0125,0.0875,0.0971628,1.22321,56.0229,1.575739e-05
-1.0125,0.1125,0.0971628,1.29569,59.8967,1.684693e-05
-1.0125,0.1375,0.0971628,1.37246,45.6385,1.283660e-05
-1.0125,0.1625,0.0971628,1.45378,55.1577,1.551402e-05
-1.0125,0.1875,0.0971628,1.53993,52.5789,1.478868e-05
-1.0125,0.2125,0.0971628,1.63117,59.4581,1.672358e-05
-1.0125,0.2375,0.0971628,1.72783,41.5035,1.167356e-05
-1.0125,0.2625,0.0971628,1.83021,33.9649,9.553189e-06
-1.0125,0.2875,0.0971628,1.93865,31.393,8.829810e-06
-1.0125,0.3125,0.0971628,2.05353,28.1372,7.914054e-06
-1.0125,0.3375,0.0971628,2.1752,23.9139,6.726190e-06
-1.0125,0.3625,0.0971628,2.30409,20.5644,5.784086e-06
-1.0125,0.3875,0.0971628,2.44062,26.56,7.470431e-06
-1.0125,0.4125,0.0971628,2.58523,19.9878,5.621910e-06
-1.0125,0.4375,0.0971628,2.73842,10.5457,2.966161e-06
-1.0125,0.4625,0.0971628,2.90068,5.33416,1.500322e-06
-1.0125,0.4875,0.0971628,3.07256,5.58826,1.571790e-06
-1.0125,0.5125,0.0971628,3.25462,4.80084,1.350318e-06
-1.0125,0.5375,0.0971628,3.44747,3.90358,1.097947e-06
-1.0125,0.5625,0.0971628,3.65174,3.04906,8.575998e-07
-1.0125,0.5875,0.0971628,3.86812,2.20935,6.214169e-07
-1.0125,0.6125,0.0971628,4.09732,1.25154,3.520152e-07
-1.0125,0.6375,0.0971628,4.3401,2.41071,6.780524e-07
-1.0125,0.6625,0.0971628,4.59727,1.99686,5.616489e-07
-1.0125,0.6875,0.0971628,4.86968,2.12794,5.985199e-07
-1.0125,0.7125,0.0971628,5.15822,0.368094,1.035327e-07
-1.0125,0.7375,0.0971628,5.46387,1.334,3.752105e-07
-1.0125,0.7625,0.0971628,5.78762,1.18895,3.344118e-07
-1.0125,0.7875,0.0971628,6.13056,0.300714,8.458088e-08
-0.9875,-1.9875,0.10292,0.010292,1.20286,3.383235e-07
-0.9875,-1.9625,0.10292,0.0109018,0.859183,2.416597e-07
-0.9875,-1.8875,0.10292,0.0129569,2.75582,7.751210e-07
-0.9875,-1.8625,0.10292,0.0137246,0.959932,2.699969e-07
-0.9875,-1.8375,0.10292,0.0145378,0.779495,2.192459e-07
-0.9875,-1.8125,0.10292,0.0153993,1.14984,3.234129e-07
-0.9875,-1.7875,0.10292,0.0163117,1.22743,3.452349e-07
-0.9875,-1.7625,0.10292,0.0172783,1.76268,4.957831e-07
-0.9875,-1.7375,0.10292,0.0183021,2.1065,5.924875e-07
-0.9875,-1.7125,0.10292,0.0193865,1.29843,3.652046e-07
-0.9875,-1.6875,0.10292,0.0205353,1.84138,5.179195e-07
-0.9875,-1.6625,0.10292,0.021752,1.22428,3.443505e-07
-0.9875,-1.6375,0.10292,0.0230409,1.36305,3.833818e-07
-0.9875,-1.6125,0.10292,0.0244062,1.73091,4.868468e-07
-0.9875,-1.5875,0.10292,0.0258523,2.15157,6.051655e-07
-0.9875,-1.5625,0.10292,0.0273842,1.31435,3.696827e-07
-0.9875,-1.5375,0.10292,0.0290068,1.07845,3.033329e-07
-0.9875,-1.5125,0.10292,0.0307256,1.93675,5.447424e-07
-0.9875,-1.4875,0.10292,0.0325462,2.03576,5.725903e-07
-0.9875,-1.4625,0.10292,0.0344747,1.86292,5.239760e-07
-0.9875,-1.4375,0.10292,0.0365174,3.76503,1.058978e-06
-0.9875,-1.4125,0.10292,0.0386812,4.08992,1.150358e-06
-0.9875,-1.3875,0.10292,0.0409732,3.71844,1.045875e-06
-0.9875,-1.3625,0.10292,0.043401,2.11501,5.948832e-07
-0.9875,-1.3375,0.10292,0.0459727,3.53097,9.931430e-07
-0.9875,-1.3125,0.10292,0.0486968,4.90281,1.378997e-06
-0.9875,-1.2875,0.10292,0.0515822,3.31968,9.337165e-07
-0.9875,-1.2625,0.10292,0.0546387,7.89643,2.221003e-06
-0.9875,-1.2375,0.10292,0.0578762,11.8948,3.345602e-06
-0.9875,-1.2125,0.10292,0.0613056,13.9033,3.910521e-06
-0.9875,-1.1875,0.10292,0.0649382,30.4218,8.556643e-06
-0.9875,-1.1625,0.10292,0.068786,37.9006,1.066017e-05
-0.9875,-1.1375,0.10292,0.0728618,47.6854,1.341231e-05
-0.9875,-1.1125,0.10292,0.0771792,60.4787,1.701064e-05
-0.9875,-1.0875,0.10292,0.0817523,96.7463,2.721151e-05
-0.9875,-1.0625,0.10292,0.0865964,179.022,5.035280e-05
-0.9875,-1.0375,0.10292,0.0917276,262.38,7.379861e-05
-0.9875,-1.0125,0.10292,0.0971628,529.624,1.489656e-04
-0.9875,-0.9875,0.10292,0.10292,1061.55,2.985790e-04
-0.9875,-0.9625,0.10292,0.109018,2008.82,5.650145e-04
-0.9875,-0.9375,0.10292,0.115478,2671.63,7.514400e-04
-0.9875,-0.9125,0.10292,0.122321,3765.25,1.059039e-03
-0.9875,-0.8875,0.10292,0.129569,4607.98,1.296071e-03
-0.9875,-0.8625,0.10292,0.137246,6025.99,1.694909e-03
-0.9875,-0.8375,0.10292,0.145378,6340.73,1.783435e-03
-0.9875,-0.8125,0.10292,0.153993,5406.61,1.520698e-03
-0.9875,-0.7875,0.10292,0.163117,4585.64,1.289788e-03
-0.9875,-0.7625,0.10292,0.172783,3651.02,1.026912e-03
-0.9875,-0.7375,0.10292,0.183021,3076.96,8.654473e-04
-0.9875,-0.7125,0.10292,0.193865,2480.87,6.977855e-04
-0.9875,-0.6875,0.10292,0.205353,2309.83,6.496774e-04
-0.9875,-0.6625,0.10292,0.21752,1992.81,5.605102e-04
-0.9875,-0.6375,0.10292,0.230409,1992.81,5.605102e-04
-0.9875,-0.6125,0.10292,0.244062,1874.58,5.272556e-04
-0.9875,-0.5875,0.10292,0.258523,1595.89,4.488705e-04
-0.9875,-0.5625,0.10292,0.273842,1386.44,3.899597e-04
-0.9875,-0.5375,0.10292,0.290068,971.858,2.733512e-04
-0.9875,-0.5125,0.10292,0.307256,570.585,1.604864e-04
-0.9875,-0.4875,0.10292,0.325462,248.493,6.989275e-05
-0.9875,-0.4625,0.10292,0.344747,147.856,4.158691e-05
-0.9875,-0.4375,0.10292,0.365174,99.1555,2.788913e-05
-0.9875,-0.4125,0.10292,0.386812,78.7422,2.214756e-05
-0.9875,-0.3875,0.10292,0.409732,62.8703,1.768333e-05
-0.9875,-0.3625,0.10292,0.43401,52.7841,1.484642e-05
-0.9875,-0.3375,0.10292,0.459727,53.297,1.499066e-05
-0.9875,-0.3125,0.10292,0.486968,45.8403,1.289334e-05
-0.9875,-0.2875,0.10292,0.515822,49.1943,1.383673e-05
-0.9875,-0.2625,0.10292,0.546387,49.1949,1.383689e-05
-0.9875,-0.2375,0.10292,0.578762,51.0114,1.434779e-05
-0.9875,-0.2125,0.10292,0.613056,56.5468,1.590474e-05
-0.9875,-0.1875,0.10292,0.649382,53.1086,1.493769e-05
-0.9875,-0.1625,0.10292,0.68786,55.2408,1.553738e-05
-0.9875,-0.1375,0.10292,0.728618,52.6922,1.482057e-05
-0.9875,-0.1125,0.10292,0.771792,57.5499,1.618686e-05
-0.9875,-0.0875,0.10292,0.817523,56.8605,1.599296e-05
-0.9875,-0.0625,0.10292,0.865964,54.26,1.526154e-05
-0.9875,-0.0375,0.10292,0.917276,72.1791,2.030157e-05
-0.9875,-0.0125,0.10292,0.971628,74.2008,2.087020e-05
-0.9875,0.0125,0.10292,1.0292,72.9833,2.052776e-05
-0.9875,0.0375,0.10292,1.09018,67.144,1.888538e-05
-0.9875,0.0625,0.10292,1.15478,75.7727,2.131235e-05
-0.9875,0.0875,0.10292,1.22321,76.1171,2.140921e-05
-0.9875,0.1125,0.10292,1.29569,83.2596,2.341814e-05
-0.9875,0.1375,0.10292,1.37246,64.1828,1.805247e-05
-0.9875,0.1625,0.10292,1.45378,71.8345,2.020466e-05
-0.9875,0.1875,0.10292,1.53993,73.5652,2.069144e-05
-0.9875,0.2125,0.10292,1.63117,65.1032,1.831136e-05
-0.9875,0.2375,0.10292,1.72783,66.6447,1.874494e-05
-0.9875,0.2625,0.10292,1.83021,61.3873,1.726620e-05
-0.9875,0.2875,0.10292,1.93865,59.529,1.674353e-05
-0.9875,0.3125,0.10292,2.05353,51.3902,1.445436e-05
-0.9875,0.3375,0.10292,2.1752,43.9266,1.235510e-05
-0.9875,0.3625,0.10292,2.30409,34.8204,9.793822e-06
-0.9875,0.3875,0.10292,2.44062,34.2537,9.634412e-06
-0.9875,0.4125,0.10292,2.58523,33.706,9.480363e-06
-0.9875,0.4375,0.10292,2.73842,24.4511,6.877271e-06
-0.9875,0.4625,0.10292,2.90068,22.1133,6.219724e-06
-0.9875,0.4875,0.10292,3.07256,17.6073,4.952344e-06
-0.9875,0.5125,0.10292,3.25462,12.278,3.453398e-06
-0.9875,0.5375,0.10292,3.44747,10.508,2.955555e-06
-0.9875,0.5625,0.10292,3.65174,9.68498,2.724062e-06
-0.9875,0.5875,0.10292,3.86812,3.6191,1.017932e-06
-0.9875,0.6125,0.10292,4.09732,4.1741,1.174036e-06
-0.9875,0.6375,0.10292,4.3401,4.09158,1.150826e-06
-0.9875,0.6625,0.10292,4.59727,2.68032,7.538842e-07
-0.9875,0.6875,0.10292,4.86968,1.75183,4.927315e-07
-0.9875,0.7125,0.10292,5.15822,3.0396,8.549389e-07
-0.9875,0.7375,0.10292,5.46387,1.16846,3.286490e-07
-0.9875,0.7625,0.10292,5.78762,0.909411,2.557869e-07
-0.9875,0.7875,0.10292,6.13056,1.84188,5.180597e-07
-0.9875,0.8125,0.10292,6.49382,1.26721,3.564234e-07
-0.9625,-1.9875,0.109018,0.010292,2.6346,7.410245e-07
-0.9625,-1.9625,0.109018,0.0109018,2.1993,6.185906e-07
-0.9625,-1.9375,0.109018,0.0115478,0.218701,6.151337e-08
-0.9625,-1.9125,0.109018,0.0122321,0.536432,1.508803e-07
-0.9625,-1.8875,0.109018,0.0129569,2.03307,5.718353e-07
-0.9625,-1.8625,0.109018,0.0137246,0.984803,2.769924e-07
-0.9625,-1.8375,0.109018,0.0145378,1.5168,4.266266e-07
-0.9625,-1.8125,0.109018,0.0153993,1.28097,3.602932e-07
-0.9625,-1.7875,0.109018,0.0163117,1.2436,3.497826e-07
-0.9625,-1.7625,0.109018,0.0172783,1.60663,4.518913e-07
-0.9625,-1.7375,0.109018,0.0183021,3.13644,8.821760e-07
-0.9625,-1.7125,0.109018,0.0193865,1.95338,5.494198e-07
-0.9625,-1.6875,0.109018,0.0205353,3.09541,8.706350e-07
-0.9625,-1.6625,0.109018,0.021752,2.35567,6.625717e-07
-0.9625,-1.6375,0.109018,0.0230409,2.4455,6.878389e-07
-0.9625,-1.6125,0.109018,0.0244062,1.616,4.545268e-07
-0.9625,-1.5875,0.109018,0.0258523,2.63486,7.410987e-07
-0.9625,-1.5625,0.109018,0.0273842,1.98663,5.587734e-07
-0.9625,-1.5375,0.109018,0.0290068,1.70792,4.803821e-07
-0.9625,-1.5125,0.109018,0.0307256,3.02172,8.499081e-07
-0.9625,-1.4875,0.109018,0.0325462,2.25334,6.337882e-07
-0.9625,-1.4625,0.109018,0.0344747,1.22504,3.445627e-07
-0.9625,-1.4375,0.109018,0.0365174,1.74591,4.910668e-07
-0.9625,-1.4125,0.109018,0.0386812,3.43839,9.671041e-07
-0.9625,-1.3875,0.109018,0.0409732,2.29816,6.463969e-07
-0.9625,-1.3625,0.109018,0.043401,3.93214,1.105981e-06
-0.9625,-1.3375,0.109018,0.0459727,3.36302,9.459063e-07
-0.9625,-1.3125,0.109018,0.0486968,3.50848,9.868174e-07
-0.9625,-1.2875,0.109018,0.0515822,3.23978,9.112433e-07
-0.9625,-1.2625,0.109018,0.0546387,4.37998,1.231944e-06
-0.9625,-1.2375,0.109018,0.0578762,10.8906,3.063162e-06
-0.9625,-1.2125,0.109018,0.0613056,17.7079,4.980647e-06
-0.9625,-1.1875,0.109018,0.0649382,41.1622,1.157755e-05
-0.9625,-1.1625,0.109018,0.068786,41.7582,1.174520e-05
-0.9625,-1.1375,0.109018,0.0728618,49.1418,1.382194e-05
-0.9625,-1.1125,0.109018,0.0771792,61.4173,1.727464e-05
-0.9625,-1.0875,0.109018,0.0817523,86.3206,2.427909e-05
-0.9625,-1.0625,0.109018,0.0865964,144.269,4.057813e-05
-0.9625,-1.0375,0.109018,0.0917276,201.293,5.661699e-05
-0.9625,-1.0125,0.109018,0.0971628,335.795,9.444807e-05
-0.9625,-0.9875,0.109018,0.10292,780.844,2.196254e-04
-0.9625,-0.9625,0.109018,0.109018,1572.83,4.423834e-04
-0.9625,-0.9375,0.109018,0.115478,2186.21,6.149078e-04
-0.9625,-0.9125,0.109018,0.122321,3076.77,8.653917e-04
-0.9625,-0.8875,0.109018,0.129569,3723.58,1.047320e-03
-0.9625,-0.8625,0.109018,0.137246,5127.67,1.442243e-03
-0.9625,-0.8375,0.109018,0.145378,5784.55,1.627003e-03
-0.9625,-0.8125,0.109018,0.153993,5308.53,1.493114e-03
-0.9625,-0.7875,0.109018,0.163117,5060.53,1.423357e-03
-0.9625,-0.7625,0.109018,0.172783,4155.6,1.168833e-03
-0.9625,-0.7375,0.109018,0.183021,3239.3,9.111079e-04
-0.9625,-0.7125,0.109018,0.193865,2737.53,7.699752e-04
-0.9625,-0.6875,0.109018,0.205353,2439.2,6.860649e-04
-0.9625,-0.6625,0.109018,0.21752,2100.83,5.908940e-04
-0.9625,-0.6375,0.109018,0.230409,1992.81,5.605102e-04
-0.9625,-0.6125,0.109018,0.244062,1992.81,5.605102e-04
-0.9625,-0.5875,0.109018,0.258523,1836.76,5.166200e-04
-0.9625,-0.5625,0.109018,0.273842,1727.75,4.859577e-04
-0.9625,-0.5375,0.109018,0.290068,1399.22,3.935533e-04
-0.9625,-0.5125,0.109018,0.307256,1053.95,2.964422e-04
-0.9625,-0.4875,0.109018,0.325462,521.029,1.465481e-04
-0.9625,-0.4625,0.109018,0.344747,255.118,7.175613e-05
-0.9625,-0.4375,0.109018,0.365174,166.595,4.685763e-05
-0.9625,-0.4125,0.109018,0.386812,129.792,3.650615e-05
-0.9625,-0.3875,0.109018,0.409732,94.6305,2.661640e-05
-0.9625,-0.3625,0.109018,0.43401,79.3509,2.231876e-05
-0.9625,-0.3375,0.109018,0.459727,75.5289,2.124377e-05
-0.9625,-0.3125,0.109018,0.486968,65.8096,1.851006e-05
-0.9625,-0.2875,0.109018,0.515822,60.086,1.690018e-05
-0.9625,-0.2625,0.109018,0.546387,62.138,1.747734e-05
-0.9625,-0.2375,0.109018,0.578762,64.4415,1.812525e-05
-0.9625,-0.2125,0.109018,0.613056,69.536,1.955815e-05
-0.9625,-0.1875,0.109018,0.649382,66.021,1.856950e-05
-0.9625,-0.1625,0.109018,0.68786,76.6766,2.156656e-05
-0.9625,-0.1375,0.109018,0.728618,63.7862,1.794093e-05
-0.9625,-0.1125,0.109018,0.771792,70.8993,1.994162e-05
-0.9625,-0.0875,0.109018,0.817523,75.1769,2.114475e-05
-0.9625,-0.0625,0.109018,0.865964,73.1298,2.056898e-05
-0.9625,-0.0375,0.109018,0.917276,89.9039,2.528698e-05
-0.9625,-0.0125,0.109018,0.971628,90.4623,2.544402e-05
-0.9625,0.0125,0.109018,1.0292,83.9746,2.361927e-05
-0.9625,0.0375,0.109018,1.09018,81.2281,2.284676e-05
-0.9625,0.0625,0.109018,1.15478,94.294,2.652176e-05
-0.9625,0.0875,0.109018,1.22321,99.5943,2.801256e-05
-0.9625,0.1125,0.109018,1.29569,89.329,2.512526e-05
-0.9625,0.1375,0.109018,1.37246,88.7431,2.496047e-05
-0.9625,0.1625,0.109018,1.45378,90.7106,2.551388e-05
-0.9625,0.1875,0.109018,1.53993,90.9444,2.557963e-05
-0.9625,0.2125,0.109018,1.63117,86.8248,2.442093e-05
-0.9625,0.2375,0.109018,1.72783,83.5163,2.349036e-05
-0.9625,0.2625,0.109018,1.83021,79.6698,2.240847e-05
-0.9625,0.2875,0.109018,1.93865,90.9444,2.557963e-05
-0.9625,0.3125,0.109018,2.05353,78.5569,2.209543e-05
-0.9625,0.3375,0.109018,2.1752,58.6694,1.650173e-05
-0.9625,0.3625,0.109018,2.30409,47.3625,1.332149e-05
-0.9625,0.3875,0.109018,2.44062,44.863,1.261847e-05
-0.9625,0.4125,0.109018,2.58523,44.2781,1.245396e-05
-0.9625,0.4375,0.109018,2.73842,35.9756,1.011874e-05
-0.9625,0.4625,0.109018,2.90068,26.7456,7.522657e-06
-0.9625,0.4875,0.109018,3.07256,27.7579,7.807381e-06
-0.9625,0.5125,0.109018,3.25462,21.1005,5.934874e-06
-0.9625,0.5375,0.109018,3.44747,16.3456,4.597462e-06
-0.9625,0.5625,0.109018,3.65174,11.9737,3.367807e-06
-0.9625,0.5875,0.109018,3.86812,7.17768,2.018842e-06
-0.9625,0.6125,0.109018,4.09732,6.70985,1.887258e-06
-0.9625,0.6375,0.109018,4.3401,2.31957,6.524171e-07
-0.9625,0.6625,0.109018,4.59727,4.062,1.142505e-06
-0.9625,0.6875,0.109018,4.86968,2.35557,6.625442e-07
-0.9625,0.7125,0.109018,5.15822,2.87925,8.098378e-07
-0.9625,0.7375,0.109018,5.46387,3.59071,1.009948e-06
-0.9625,0.7625,0.109018,5.78762,2.52059,7.089578e-07
-0.9625,0.7875,0.109018,6.13056,2.79488,7.861060e-07
-0.9625,0.8125,0.109018,6.49382,2.6087,7.337408e-07
-0.9625,0.8375,0.109018,6.8786,0.240571,6.766470e-08
-0.9625,0.8625,0.109018,7.28618,0.218701,6.151337e-08
-0.9375,-1.9875,0.115478,0.010292,2.60093,7.315547e-07
-0.9375,-1.9625,0.115478,0.0109018,2.20314,6.196686e-07
-0.9375,-1.9375,0.115478,0.0115478,1.44315,4.059088e-07
-0.9375,-1.9125,0.115478,0.0122321,2.32423,6.537273e-07
-0.9375,-1.8875,0.115478,0.0129569,3.66479,1.030782e-06
-0.9375,-1.8625,0.115478,0.0137246,1.64553,4.628320e-07
-0.9375,-1.8375,0.115478,0.0145378,1.08894,3.062837e-07
-0.9375,-1.8125,0.115478,0.0153993,1.73368,4.876275e-07
-0.9375,-1.7875,0.115478,0.0163117,3.67354,1.033244e-06
-0.9375,-1.7625,0.115478,0.0172783,1.5605,4.389155e-07
-0.9375,-1.7375,0.115478,0.0183021,2.46385,6.929999e-07
-0.9375,-1.7125,0.115478,0.0193865,3.43353,9.657366e-07
-0.9375,-1.6875,0.115478,0.0205353,2.48893,7.000519e-07
-0.9375,-1.6625,0.115478,0.021752,1.4821,4.168648e-07
-0.9375,-1.6375,0.115478,0.0230409,2.33396,6.564652e-07
-0.9375,-1.6125,0.115478,0.0244062,2.87911,8.097965e-07
-0.9375,-1.5875,0.115478,0.0258523,1.7672,4.970546e-07
-0.9375,-1.5625,0.115478,0.0273842,3.47033,9.760870e-07
-0.9375,-1.5375,0.115478,0.0290068,2.73969,7.705835e-07
-0.9375,-1.5125,0.115478,0.0307256,1.76982,4.977917e-07
-0.9375,-1.4875,0.115478,0.0325462,3.63679,1.022907e-06
-0.9375,-1.4625,0.115478,0.0344747,2.79856,7.871404e-07
-0.9375,-1.4375,0.115478,0.0365174,4.63407,1.303410e-06
-0.9375,-1.4125,0.115478,0.0386812,3.19008,8.972627e-07
-0.9375,-1.3875,0.115478,0.0409732,3.22538,9.071928e-07
-0.9375,-1.3625,0.115478,0.043401,4.34897,1.223222e-06
-0.9375,-1.3375,0.115478,0.0459727,7.90932,2.224627e-06
